filename	cm-score
CVoiceFake_small/EN/Bonafide/common_voice_en_35125371.mp3	4.0775370597839355
CVoiceFake_small/EN/Bonafide/common_voice_en_36988282.mp3	4.060352325439453
CVoiceFake_small/EN/Bonafide/common_voice_en_36612829.mp3	4.066337585449219
CVoiceFake_small/EN/Bonafide/common_voice_en_36736465.mp3	4.06827449798584
CVoiceFake_small/EN/Bonafide/common_voice_en_37280155.mp3	4.06548547744751
CVoiceFake_small/EN/Bonafide/common_voice_en_37597956.mp3	4.043398380279541
CVoiceFake_small/EN/Bonafide/common_voice_en_34948323.mp3	4.055204391479492
CVoiceFake_small/EN/Bonafide/common_voice_en_35028145.mp3	4.059182167053223
CVoiceFake_small/EN/Bonafide/common_voice_en_36858964.mp3	-0.3055756390094757
CVoiceFake_small/EN/Bonafide/common_voice_en_36536121.mp3	3.7031164169311523
CVoiceFake_small/EN/Bonafide/common_voice_en_36976134.mp3	4.059361457824707
CVoiceFake_small/EN/Bonafide/common_voice_en_37079246.mp3	4.034730911254883
CVoiceFake_small/EN/Bonafide/common_voice_en_37001439.mp3	4.034562110900879
CVoiceFake_small/EN/Bonafide/common_voice_en_36814481.mp3	4.060887336730957
CVoiceFake_small/EN/Bonafide/common_voice_en_36883780.mp3	4.0387797355651855
CVoiceFake_small/EN/Bonafide/common_voice_en_36735423.mp3	4.07304573059082
CVoiceFake_small/EN/Bonafide/common_voice_en_35018726.mp3	4.067497253417969
CVoiceFake_small/EN/Bonafide/common_voice_en_37303687.mp3	4.036072731018066
CVoiceFake_small/EN/Bonafide/common_voice_en_37247757.mp3	4.04881477355957
CVoiceFake_small/EN/Bonafide/common_voice_en_35287501.mp3	4.058439254760742
CVoiceFake_small/EN/Bonafide/common_voice_en_35279076.mp3	4.049046516418457
CVoiceFake_small/EN/Bonafide/common_voice_en_36905050.mp3	4.071896076202393
CVoiceFake_small/EN/Bonafide/common_voice_en_37008659.mp3	4.080085754394531
CVoiceFake_small/EN/Bonafide/common_voice_en_37026483.mp3	3.9036202430725098
CVoiceFake_small/EN/Bonafide/common_voice_en_37281349.mp3	4.073094367980957
CVoiceFake_small/EN/Bonafide/common_voice_en_36735163.mp3	3.9783990383148193
CVoiceFake_small/EN/Bonafide/common_voice_en_37203200.mp3	0.6407670974731445
CVoiceFake_small/EN/Bonafide/common_voice_en_36816746.mp3	4.078636169433594
CVoiceFake_small/EN/Bonafide/common_voice_en_36674201.mp3	3.980039358139038
CVoiceFake_small/EN/Bonafide/common_voice_en_36735850.mp3	4.008368492126465
CVoiceFake_small/EN/Bonafide/common_voice_en_36941052.mp3	4.0539422035217285
CVoiceFake_small/EN/Bonafide/common_voice_en_35011504.mp3	4.063244342803955
CVoiceFake_small/EN/Bonafide/common_voice_en_37856900.mp3	4.0377397537231445
CVoiceFake_small/EN/Bonafide/common_voice_en_34962805.mp3	4.005529403686523
CVoiceFake_small/EN/Bonafide/common_voice_en_36751817.mp3	4.073203086853027
CVoiceFake_small/EN/Bonafide/common_voice_en_37445597.mp3	4.038264274597168
CVoiceFake_small/EN/Bonafide/common_voice_en_36842502.mp3	4.080678939819336
CVoiceFake_small/EN/Bonafide/common_voice_en_37059520.mp3	4.061415195465088
CVoiceFake_small/EN/Bonafide/common_voice_en_37256707.mp3	4.06291389465332
CVoiceFake_small/EN/Bonafide/common_voice_en_36608774.mp3	4.078573226928711
CVoiceFake_small/EN/Bonafide/common_voice_en_37199384.mp3	4.051578521728516
CVoiceFake_small/EN/Bonafide/common_voice_en_38254762.mp3	4.065988540649414
CVoiceFake_small/EN/Bonafide/common_voice_en_38066384.mp3	4.033828258514404
CVoiceFake_small/EN/Bonafide/common_voice_en_36927029.mp3	4.072690963745117
CVoiceFake_small/EN/Bonafide/common_voice_en_35319993.mp3	4.063854217529297
CVoiceFake_small/EN/Bonafide/common_voice_en_36862684.mp3	4.06392240524292
CVoiceFake_small/EN/Bonafide/common_voice_en_36927503.mp3	4.0148820877075195
CVoiceFake_small/EN/Bonafide/common_voice_en_37120034.mp3	4.068367958068848
CVoiceFake_small/EN/Bonafide/common_voice_en_36818530.mp3	4.001022815704346
CVoiceFake_small/EN/Bonafide/common_voice_en_35806525.mp3	4.061666488647461
CVoiceFake_small/EN/Bonafide/common_voice_en_36864417.mp3	4.066108703613281
