filename	cm-score
CVoiceFake_small/IT/Bonafide/common_voice_it_19972040.mp3	3.64018177986145
CVoiceFake_small/IT/Bonafide/common_voice_it_19841900.mp3	3.625534772872925
CVoiceFake_small/IT/Bonafide/common_voice_it_20003983.mp3	3.6298835277557373
CVoiceFake_small/IT/Bonafide/common_voice_it_20015199.mp3	3.640639305114746
CVoiceFake_small/IT/Bonafide/common_voice_it_20025022.mp3	3.6249823570251465
CVoiceFake_small/IT/Bonafide/common_voice_it_18671706.mp3	3.6189124584198
CVoiceFake_small/IT/Bonafide/common_voice_it_19430761.mp3	3.628052234649658
CVoiceFake_small/IT/Bonafide/common_voice_it_18607216.mp3	3.633495569229126
CVoiceFake_small/IT/Bonafide/common_voice_it_18475956.mp3	3.642436981201172
CVoiceFake_small/IT/Bonafide/common_voice_it_17875739.mp3	3.6495676040649414
CVoiceFake_small/IT/Bonafide/common_voice_it_20006357.mp3	3.6336820125579834
CVoiceFake_small/IT/Bonafide/common_voice_it_19836483.mp3	3.626020908355713
CVoiceFake_small/IT/Bonafide/common_voice_it_19665211.mp3	3.643596649169922
CVoiceFake_small/IT/Bonafide/common_voice_it_20009891.mp3	3.6415226459503174
CVoiceFake_small/IT/Bonafide/common_voice_it_17784257.mp3	-1.045990228652954
CVoiceFake_small/IT/Bonafide/common_voice_it_20030631.mp3	3.6408472061157227
CVoiceFake_small/IT/Bonafide/common_voice_it_20017710.mp3	3.582296133041382
CVoiceFake_small/IT/Bonafide/common_voice_it_19999121.mp3	3.629401206970215
CVoiceFake_small/IT/Bonafide/common_voice_it_20015342.mp3	3.6276586055755615
CVoiceFake_small/IT/Bonafide/common_voice_it_18776010.mp3	3.565779209136963
CVoiceFake_small/IT/Bonafide/common_voice_it_19979080.mp3	3.634434938430786
CVoiceFake_small/IT/Bonafide/common_voice_it_20050991.mp3	2.2194879055023193
CVoiceFake_small/IT/Bonafide/common_voice_it_18076987.mp3	3.6560206413269043
CVoiceFake_small/IT/Bonafide/common_voice_it_20013788.mp3	3.623131513595581
CVoiceFake_small/IT/Bonafide/common_voice_it_19982516.mp3	3.623487710952759
CVoiceFake_small/IT/Bonafide/common_voice_it_18791083.mp3	3.6470513343811035
CVoiceFake_small/IT/Bonafide/common_voice_it_20037417.mp3	3.6423518657684326
CVoiceFake_small/IT/Bonafide/common_voice_it_19994460.mp3	3.640155553817749
CVoiceFake_small/IT/Bonafide/common_voice_it_19868134.mp3	3.640979051589966
CVoiceFake_small/IT/Bonafide/common_voice_it_18479847.mp3	3.6182987689971924
CVoiceFake_small/IT/Bonafide/common_voice_it_20000793.mp3	3.6215057373046875
CVoiceFake_small/IT/Bonafide/common_voice_it_17505260.mp3	3.518599271774292
CVoiceFake_small/IT/Bonafide/common_voice_it_20020396.mp3	3.640817880630493
CVoiceFake_small/IT/Bonafide/common_voice_it_19712604.mp3	3.6280431747436523
CVoiceFake_small/IT/Bonafide/common_voice_it_19976684.mp3	3.638477325439453
CVoiceFake_small/IT/Bonafide/common_voice_it_17704554.mp3	3.642780065536499
CVoiceFake_small/IT/Bonafide/common_voice_it_17543182.mp3	3.6184604167938232
CVoiceFake_small/IT/Bonafide/common_voice_it_17443642.mp3	3.6447694301605225
CVoiceFake_small/IT/Bonafide/common_voice_it_17545695.mp3	3.642263889312744
CVoiceFake_small/IT/Bonafide/common_voice_it_20042393.mp3	3.632368326187134
CVoiceFake_small/IT/Bonafide/common_voice_it_18213902.mp3	3.638911724090576
CVoiceFake_small/IT/Bonafide/common_voice_it_19877199.mp3	3.6378235816955566
CVoiceFake_small/IT/Bonafide/common_voice_it_18710983.mp3	3.638979434967041
CVoiceFake_small/IT/Bonafide/common_voice_it_17552773.mp3	3.6265347003936768
CVoiceFake_small/IT/Bonafide/common_voice_it_17661173.mp3	3.6392972469329834
CVoiceFake_small/IT/Bonafide/common_voice_it_18607161.mp3	3.6387834548950195
CVoiceFake_small/IT/Bonafide/common_voice_it_19825185.mp3	3.636491537094116
CVoiceFake_small/IT/Bonafide/common_voice_it_19797014.mp3	3.6419403553009033
CVoiceFake_small/IT/Bonafide/common_voice_it_18263470.mp3	3.582933187484741
CVoiceFake_small/IT/Bonafide/common_voice_it_19841961.mp3	3.630178689956665
CVoiceFake_small/IT/Bonafide/common_voice_it_19332698.mp3	3.6421988010406494
CVoiceFake_small/IT/Bonafide/common_voice_it_20000704.mp3	3.626688241958618
CVoiceFake_small/IT/Bonafide/common_voice_it_17545736.mp3	3.64127254486084
CVoiceFake_small/IT/Bonafide/common_voice_it_20023843.mp3	3.6404974460601807
CVoiceFake_small/IT/Bonafide/common_voice_it_20023929.mp3	3.638016939163208
CVoiceFake_small/IT/Bonafide/common_voice_it_20021154.mp3	3.6345505714416504
CVoiceFake_small/IT/Bonafide/common_voice_it_19977918.mp3	3.635751485824585
CVoiceFake_small/IT/Bonafide/common_voice_it_20041604.mp3	3.635847806930542
CVoiceFake_small/IT/Bonafide/common_voice_it_20004537.mp3	3.6297202110290527
CVoiceFake_small/IT/Bonafide/common_voice_it_18624233.mp3	3.631882429122925
CVoiceFake_small/IT/Bonafide/common_voice_it_20025185.mp3	3.6383249759674072
CVoiceFake_small/IT/Bonafide/common_voice_it_20023647.mp3	3.61503005027771
CVoiceFake_small/IT/Bonafide/common_voice_it_20046423.mp3	3.6324970722198486
CVoiceFake_small/IT/Bonafide/common_voice_it_18556203.mp3	3.6379477977752686
CVoiceFake_small/IT/Bonafide/common_voice_it_20003706.mp3	3.640688896179199
