filename	cm-score
CVoiceFake_small/DE/Bonafide/common_voice_de_35638053.mp3	4.3767523765563965
CVoiceFake_small/DE/Bonafide/common_voice_de_35858208.mp3	4.413843631744385
CVoiceFake_small/DE/Bonafide/common_voice_de_35212971.mp3	4.228203773498535
CVoiceFake_small/DE/Bonafide/common_voice_de_36994927.mp3	4.413322925567627
CVoiceFake_small/DE/Bonafide/common_voice_de_35362477.mp3	4.408910274505615
CVoiceFake_small/DE/Bonafide/common_voice_de_36521220.mp3	4.3917012214660645
CVoiceFake_small/DE/Bonafide/common_voice_de_36482299.mp3	4.408061504364014
CVoiceFake_small/DE/Bonafide/common_voice_de_36858908.mp3	4.402944087982178
CVoiceFake_small/DE/Bonafide/common_voice_de_35757453.mp3	4.425116062164307
CVoiceFake_small/DE/Bonafide/common_voice_de_36948165.mp3	4.418319225311279
CVoiceFake_small/DE/Bonafide/common_voice_de_36510204.mp3	4.413245677947998
CVoiceFake_small/DE/Bonafide/common_voice_de_37215318.mp3	4.422266960144043
CVoiceFake_small/DE/Bonafide/common_voice_de_36524343.mp3	4.402008533477783
CVoiceFake_small/DE/Bonafide/common_voice_de_37135883.mp3	4.405458927154541
CVoiceFake_small/DE/Bonafide/common_voice_de_37274412.mp3	4.412128925323486
CVoiceFake_small/DE/Bonafide/common_voice_de_35040584.mp3	4.396994590759277
CVoiceFake_small/DE/Bonafide/common_voice_de_35066341.mp3	3.7797930240631104
CVoiceFake_small/DE/Bonafide/common_voice_de_37157824.mp3	4.41348123550415
CVoiceFake_small/DE/Bonafide/common_voice_de_35118803.mp3	4.421130657196045
CVoiceFake_small/DE/Bonafide/common_voice_de_35276148.mp3	4.4117255210876465
CVoiceFake_small/DE/Bonafide/common_voice_de_37123697.mp3	4.399037837982178
CVoiceFake_small/DE/Bonafide/common_voice_de_35304068.mp3	4.406303882598877
CVoiceFake_small/DE/Bonafide/common_voice_de_35327748.mp3	4.34731912612915
CVoiceFake_small/DE/Bonafide/common_voice_de_37185382.mp3	4.414544105529785
CVoiceFake_small/DE/Bonafide/common_voice_de_36511561.mp3	4.412090301513672
CVoiceFake_small/DE/Bonafide/common_voice_de_36763862.mp3	4.419033527374268
CVoiceFake_small/DE/Bonafide/common_voice_de_35104575.mp3	4.386497974395752
CVoiceFake_small/DE/Bonafide/common_voice_de_36553090.mp3	4.4222307205200195
CVoiceFake_small/DE/Bonafide/common_voice_de_34962732.mp3	4.38899040222168
CVoiceFake_small/DE/Bonafide/common_voice_de_36763240.mp3	4.409721851348877
CVoiceFake_small/DE/Bonafide/common_voice_de_35319498.mp3	4.396666049957275
CVoiceFake_small/DE/Bonafide/common_voice_de_35331661.mp3	4.418091773986816
CVoiceFake_small/DE/Bonafide/common_voice_de_36489350.mp3	4.409971714019775
CVoiceFake_small/DE/Bonafide/common_voice_de_35566766.mp3	4.4127197265625
CVoiceFake_small/DE/Bonafide/common_voice_de_36890884.mp3	4.422823429107666
CVoiceFake_small/DE/Bonafide/common_voice_de_36553142.mp3	4.400802135467529
CVoiceFake_small/DE/Bonafide/common_voice_de_36552413.mp3	4.367546081542969
CVoiceFake_small/DE/Bonafide/common_voice_de_35225096.mp3	4.354198455810547
CVoiceFake_small/DE/Bonafide/common_voice_de_37082617.mp3	4.410584926605225
CVoiceFake_small/DE/Bonafide/common_voice_de_35329769.mp3	4.418802738189697
CVoiceFake_small/DE/Bonafide/common_voice_de_36524415.mp3	4.24988317489624
CVoiceFake_small/DE/Bonafide/common_voice_de_36807415.mp3	4.389736175537109
CVoiceFake_small/DE/Bonafide/common_voice_de_35319528.mp3	4.42405366897583
CVoiceFake_small/DE/Bonafide/common_voice_de_36412297.mp3	4.422096252441406
CVoiceFake_small/DE/Bonafide/common_voice_de_35362329.mp3	4.422303676605225
CVoiceFake_small/DE/Bonafide/common_voice_de_36884333.mp3	4.383707523345947
CVoiceFake_small/DE/Bonafide/common_voice_de_36970958.mp3	4.410192966461182
CVoiceFake_small/DE/Bonafide/common_voice_de_35770382.mp3	4.340388774871826
CVoiceFake_small/DE/Bonafide/common_voice_de_36936866.mp3	4.401110649108887
CVoiceFake_small/DE/Bonafide/common_voice_de_36552296.mp3	4.368101596832275
CVoiceFake_small/DE/Bonafide/common_voice_de_36526496.mp3	1.9435663223266602
CVoiceFake_small/DE/Bonafide/common_voice_de_34997794.mp3	4.420274257659912
CVoiceFake_small/DE/Bonafide/common_voice_de_37256145.mp3	4.409938812255859
CVoiceFake_small/DE/Bonafide/common_voice_de_36891421.mp3	4.410083293914795
CVoiceFake_small/DE/Bonafide/common_voice_de_36546157.mp3	4.3792643547058105
CVoiceFake_small/DE/Bonafide/common_voice_de_36376151.mp3	4.416346073150635
CVoiceFake_small/DE/Bonafide/common_voice_de_37130050.mp3	4.417970180511475
CVoiceFake_small/DE/Bonafide/common_voice_de_35525475.mp3	4.424972057342529
CVoiceFake_small/DE/Bonafide/common_voice_de_36442851.mp3	3.8382585048675537
CVoiceFake_small/DE/Bonafide/common_voice_de_37180142.mp3	4.421741962432861
CVoiceFake_small/DE/Bonafide/common_voice_de_36519480.mp3	4.4120917320251465
CVoiceFake_small/DE/Bonafide/common_voice_de_36934771.mp3	4.418467998504639
CVoiceFake_small/DE/Bonafide/common_voice_de_36495635.mp3	4.390474796295166
CVoiceFake_small/DE/Bonafide/common_voice_de_36959729.mp3	4.41723108291626
CVoiceFake_small/DE/Bonafide/common_voice_de_36458360.mp3	4.406716346740723
CVoiceFake_small/DE/Bonafide/common_voice_de_37149899.mp3	4.41698694229126
CVoiceFake_small/DE/Bonafide/common_voice_de_36763243.mp3	4.429493427276611
CVoiceFake_small/DE/Bonafide/common_voice_de_36917961.mp3	3.647199869155884
CVoiceFake_small/DE/Bonafide/common_voice_de_37173517.mp3	4.4097466468811035
CVoiceFake_small/DE/Bonafide/common_voice_de_35109395.mp3	4.417791843414307
CVoiceFake_small/DE/Bonafide/common_voice_de_36806481.mp3	4.421245574951172
CVoiceFake_small/DE/Bonafide/common_voice_de_36803844.mp3	4.407768726348877
CVoiceFake_small/DE/Bonafide/common_voice_de_35046917.mp3	4.424915790557861
CVoiceFake_small/DE/Bonafide/common_voice_de_37141584.mp3	4.406346797943115
CVoiceFake_small/DE/Bonafide/common_voice_de_35133813.mp3	4.4200615882873535
CVoiceFake_small/DE/Bonafide/common_voice_de_36858541.mp3	4.4231462478637695
CVoiceFake_small/DE/Bonafide/common_voice_de_36894016.mp3	4.3820929527282715
CVoiceFake_small/DE/Bonafide/common_voice_de_37115607.mp3	4.418277740478516
CVoiceFake_small/DE/Bonafide/common_voice_de_35309677.mp3	4.408507347106934
CVoiceFake_small/DE/Bonafide/common_voice_de_36468864.mp3	4.406135559082031
CVoiceFake_small/DE/Bonafide/common_voice_de_35304031.mp3	4.37523889541626
CVoiceFake_small/DE/Bonafide/common_voice_de_36845104.mp3	4.406642436981201
CVoiceFake_small/DE/Bonafide/common_voice_de_36841888.mp3	4.422732830047607
CVoiceFake_small/DE/Bonafide/common_voice_de_36556125.mp3	4.413852214813232
CVoiceFake_small/DE/Bonafide/common_voice_de_35369290.mp3	4.410069942474365
CVoiceFake_small/DE/Bonafide/common_voice_de_36849611.mp3	4.414534091949463
CVoiceFake_small/DE/Bonafide/common_voice_de_35323748.mp3	4.41318941116333
CVoiceFake_small/DE/Bonafide/common_voice_de_36512261.mp3	4.4074602127075195
CVoiceFake_small/DE/Bonafide/common_voice_de_36507064.mp3	4.405520915985107
CVoiceFake_small/DE/Bonafide/common_voice_de_35083309.mp3	4.410386562347412
CVoiceFake_small/DE/Bonafide/common_voice_de_36836736.mp3	4.384915828704834
CVoiceFake_small/DE/Bonafide/common_voice_de_35408709.mp3	4.417128086090088
CVoiceFake_small/DE/Bonafide/common_voice_de_37236945.mp3	4.414705753326416
CVoiceFake_small/DE/Bonafide/common_voice_de_37161739.mp3	4.420584678649902
CVoiceFake_small/DE/Bonafide/common_voice_de_37026993.mp3	4.421071529388428
CVoiceFake_small/DE/Bonafide/common_voice_de_36430074.mp3	4.418313503265381
CVoiceFake_small/DE/Bonafide/common_voice_de_34971182.mp3	4.416901111602783
CVoiceFake_small/DE/Bonafide/common_voice_de_37024555.mp3	4.2740983963012695
CVoiceFake_small/DE/Bonafide/common_voice_de_37011537.mp3	4.358530044555664
CVoiceFake_small/DE/Bonafide/common_voice_de_36288448.mp3	4.4246416091918945
CVoiceFake_small/DE/Bonafide/common_voice_de_37244866.mp3	4.409348964691162
CVoiceFake_small/DE/Bonafide/common_voice_de_35915897.mp3	4.252917766571045
CVoiceFake_small/DE/Bonafide/common_voice_de_36966131.mp3	4.41000509262085
