filename	cm_label
CVoiceFake_small/FR/Bonafide/common_voice_fr_17318169.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17437621.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18043981.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17326317.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18876505.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18062781.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17806366.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17339239.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18266221.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17344458.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18268448.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18046757.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18474934.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17553484.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17410678.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18486470.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17782836.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17855945.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18694711.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17629941.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17536525.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18670500.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17885548.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17679636.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17915671.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17340181.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17809257.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18683555.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18068184.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18273930.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18637236.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17362076.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18880454.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18153023.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18880126.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18538819.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18190051.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17404698.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18486263.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17447311.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17769447.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18399758.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17911451.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17460283.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18478850.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17886326.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18854829.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18435214.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17739370.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17350246.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17459006.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18148016.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17900984.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17343480.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18004696.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18162590.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18924827.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18422406.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18217734.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17332268.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17329345.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18846054.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18062592.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17943095.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18078085.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_18116138.mp3	bonafide
CVoiceFake_small/FR/Bonafide/common_voice_fr_17314418.mp3	bonafide
