filename	cm_label
CVoiceFake_small/IT/Bonafide/common_voice_it_19972040.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19841900.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20003983.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20015199.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20025022.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18671706.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19430761.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18607216.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18475956.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17875739.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20006357.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19836483.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19665211.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20009891.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17784257.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20030631.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20017710.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19999121.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20015342.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18776010.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19979080.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20050991.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18076987.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20013788.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19982516.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18791083.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20037417.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19994460.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19868134.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18479847.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20000793.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17505260.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20020396.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19712604.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19976684.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17704554.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17543182.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17443642.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17545695.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20042393.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18213902.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19877199.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18710983.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17552773.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17661173.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18607161.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19825185.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19797014.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18263470.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19841961.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19332698.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20000704.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_17545736.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20023843.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20023929.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20021154.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_19977918.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20041604.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20004537.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_18624233.mp3	bonafide
CVoiceFake_small/IT/Bonafide/common_voice_it_20025185.mp3	bonafide
